id,x,y,psi,avg_angle,phi6,avg_dist,nbr1_id,nbr1_x,nbr1_y,nbr1_dist,nbr1_angle,nbr2_id,nbr2_x,nbr2_y,nbr2_dist,nbr2_angle,nbr3_id,nbr3_x,nbr3_y,nbr3_dist,nbr3_angle,nbr4_id,nbr4_x,nbr4_y,nbr4_dist,nbr4_angle,nbr5_id,nbr5_x,nbr5_y,nbr5_dist,nbr5_angle,nbr6_id,nbr6_x,nbr6_y,nbr6_dist,nbr6_angle
179,103.125,22.65625,1.616713039306773,1.108,0.486,7.016,207,109.375,26.5625,7.37,0.5585993153435624,230,103.90625,29.6875,7.074,1.460139105621001,157.0,109.375,19.53125,6.987,-0.4636476090008061,156.0,96.09375,19.53125,7.694,-2.723368324010564,206.0,97.65625,26.5625,6.72,2.5213431676069717,133.0,103.125,16.40625,6.25,-1.5707963267948966
180,289.84375,22.65625,1.6850465717184087,-1.983,-0.418,6.875,130,290.625,15.625,7.074,-1.460139105621001,231,289.0625,29.6875,7.074,1.6814535479687922,158.0,296.09375,19.53125,6.987,-0.4636476090008061,154.0,284.375,18.75,6.72,-2.5213431676069717,211.0,295.3125,26.5625,6.72,0.6202494859828215,200.0,283.59375,25.0,6.675,2.782821983319221
181,5.46875,23.4375,1.5954149059801912,0.059,0.409,6.309,151,9.375,17.96875,6.72,-0.9505468408120752,202,11.71875,25.78125,6.675,0.35877067027057225,228.0,5.46875,29.6875,6.25,1.5707963267948966,150.0,3.125,17.96875,5.949,-1.97568811307998,201.0,0.0,25.78125,5.949,2.7367008673047097,,,,,
182,76.5625,23.4375,1.6394139840227968,-1.044,0.144,7.169,226,71.875,28.90625,7.202,2.279422598922567,132,74.21875,16.40625,7.411,-1.892546881191539,147.0,81.25,17.1875,7.812,-0.9272952180016122,197.0,84.375,24.21875,7.851,0.09966865249116202,177.0,70.3125,21.875,6.442,-2.896613990462929,227.0,79.6875,28.90625,6.298,1.0516502125483738
183,115.625,23.4375,1.7155514506646066,-1.06,-0.508,7.065,157,109.375,19.53125,7.37,-2.5829933382462307,134,115.625,16.40625,7.031,-1.5707963267948966,234.0,115.625,30.46875,7.031,1.5707963267948966,160.0,121.875,20.3125,6.987,-0.4636476090008061,207.0,109.375,26.5625,6.987,2.677945044588987,208.0,121.875,26.5625,6.987,0.4636476090008061
184,127.34375,23.4375,1.71536439908274,0.0,-0.524,6.772,135,127.34375,16.40625,7.031,-1.5707963267948966,235,127.34375,30.46875,7.031,1.5707963267948966,209.0,133.59375,26.5625,6.987,0.4636476090008061,161.0,133.59375,20.3125,6.987,-0.4636476090008061,208.0,121.875,26.5625,6.298,2.62244653934327,160.0,121.875,20.3125,6.298,-2.62244653934327
185,139.0625,23.4375,1.685815947395914,1.499,-0.508,6.836,213,145.3125,27.34375,7.37,0.5585993153435624,136,139.0625,16.40625,7.031,-1.5707963267948966,236.0,139.0625,30.46875,7.031,1.5707963267948966,162.0,145.3125,20.3125,6.987,-0.4636476090008061,209.0,133.59375,26.5625,6.298,2.62244653934327,161.0,133.59375,20.3125,6.298,-2.62244653934327
186,151.5625,23.4375,1.6528436539384315,2.383,-0.505,6.913,213,145.3125,27.34375,7.37,2.5829933382462307,237,150.78125,30.46875,7.074,1.6814535479687922,137.0,151.5625,16.40625,7.031,-1.5707963267948966,162.0,145.3125,20.3125,6.987,-2.677945044588987,214.0,157.03125,27.34375,6.72,0.6202494859828215,163.0,157.03125,20.3125,6.298,-0.5191461142465229
187,163.28125,23.4375,1.6846697235293797,1.916,-0.524,6.906,214,157.03125,27.34375,7.37,2.5829933382462307,138,163.28125,16.40625,7.031,-1.5707963267948966,238.0,163.28125,30.46875,7.031,1.5707963267948966,163.0,157.03125,20.3125,6.987,-2.677945044588987,215.0,168.75,27.34375,6.72,0.6202494859828215,164.0,168.75,20.3125,6.298,-0.5191461142465229
188,175.0,23.4375,1.703895960888013,1.727,-0.514,7.021,215,168.75,27.34375,7.37,2.5829933382462307,139,175.0,16.40625,7.031,-1.5707963267948966,239.0,175.0,30.46875,7.031,1.5707963267948966,164.0,168.75,20.3125,6.987,-2.677945044588987,165.0,181.25,20.3125,6.987,-0.4636476090008061,216.0,180.46875,27.34375,6.72,0.6202494859828215
189,186.71875,23.4375,1.7064925485535816,1.349,-0.515,7.014,216,180.46875,27.34375,7.37,2.5829933382462307,217,192.96875,27.34375,7.37,0.5585993153435624,240.0,186.71875,30.46875,7.031,1.5707963267948966,140.0,186.71875,16.40625,7.031,-1.5707963267948966,166.0,192.96875,20.3125,6.987,-0.4636476090008061,165.0,181.25,20.3125,6.298,-2.62244653934327
190,198.4375,23.4375,1.6818426111171945,1.225,0.523,6.906,218,204.6875,27.34375,7.37,0.5585993153435624,141,198.4375,16.40625,7.031,-1.5707963267948966,241.0,198.4375,30.46875,7.031,1.5707963267948966,167.0,204.6875,20.3125,6.987,-0.4636476090008061,217.0,192.96875,27.34375,6.72,2.5213431676069717,166.0,192.96875,20.3125,6.298,-2.62244653934327
191,210.9375,23.4375,1.6701042161803596,2.383,-0.505,6.913,218,204.6875,27.34375,7.37,2.5829933382462307,242,210.15625,30.46875,7.074,1.6814535479687922,142.0,210.9375,16.40625,7.031,-1.5707963267948966,167.0,204.6875,20.3125,6.987,-2.677945044588987,219.0,216.40625,27.34375,6.72,0.6202494859828215,168.0,216.40625,20.3125,6.298,-0.5191461142465229
192,222.65625,23.4375,1.7039775559526988,1.059,0.507,7.065,219,216.40625,27.34375,7.37,2.5829933382462307,143,222.65625,16.40625,7.031,-1.5707963267948966,243.0,222.65625,30.46875,7.031,1.5707963267948966,168.0,216.40625,20.3125,6.987,-2.677945044588987,210.0,228.90625,26.5625,6.987,0.4636476090008061,169.0,228.90625,20.3125,6.987,-0.4636476090008061
193,234.375,23.4375,1.6431011959345587,0.652,-0.49,6.843,220,240.625,27.34375,7.37,0.5585993153435624,144,235.15625,16.40625,7.074,-1.460139105621001,244.0,234.375,30.46875,7.031,1.5707963267948966,170.0,240.625,20.3125,6.987,-0.4636476090008061,210.0,228.90625,26.5625,6.298,2.62244653934327,169.0,228.90625,20.3125,6.298,-2.62244653934327
194,246.875,23.4375,1.6896993880195197,1.57,-0.524,7.129,220,240.625,27.34375,7.37,2.5829933382462307,221,253.125,27.34375,7.37,0.5585993153435624,245.0,246.875,30.46875,7.031,1.5707963267948966,145.0,246.875,16.40625,7.031,-1.5707963267948966,171.0,253.125,20.3125,6.987,-0.4636476090008061,170.0,240.625,20.3125,6.987,-2.677945044588987
195,259.375,23.4375,1.6185907528647439,2.172,-0.495,6.898,221,253.125,27.34375,7.37,2.5829933382462307,246,258.59375,30.46875,7.074,1.6814535479687922,172.0,265.625,20.3125,6.987,-0.4636476090008061,171.0,253.125,20.3125,6.987,-2.677945044588987,222.0,264.84375,27.34375,6.72,0.6202494859828215,148.0,259.375,17.1875,6.25,-1.5707963267948966
196,53.90625,24.21875,1.691464746588163,1.129,-0.427,7.045,146,54.6875,17.1875,7.074,-1.460139105621001,247,53.125,31.25,7.074,1.6814535479687922,212.0,47.65625,27.34375,6.987,2.677945044588987,174.0,60.9375,21.09375,7.694,-0.4182243295792291,159.0,48.4375,20.3125,6.72,-2.5213431676069717,224.0,59.375,28.125,6.72,0.6202494859828215
197,84.375,24.21875,1.6238011380759076,-2.477,0.115,7.201,152,88.28125,17.96875,7.37,-1.0121970114513341,248,86.71875,31.25,7.411,1.2490457723982544,147.0,81.25,17.1875,7.694,-1.9890206563741257,182.0,76.5625,23.4375,7.851,-3.0419240010986313,227.0,79.6875,28.90625,6.629,2.356194490192345,198.0,90.625,24.21875,6.25,0.0
198,90.625,24.21875,1.6613307460511402,1.18,0.162,7.042,156,96.09375,19.53125,7.202,-0.7086262721276703,206,97.65625,26.5625,7.411,0.3217505543966422,152.0,88.28125,17.96875,6.675,-1.9295669970654687,233.0,92.96875,30.46875,6.675,1.2120256565243244,248.0,86.71875,31.25,8.043,2.0778948311872334,197.0,84.375,24.21875,6.25,3.141592653589793
199,271.09375,24.21875,1.686741077894133,1.107,-0.435,6.927,149,271.875,17.1875,7.074,-1.460139105621001,249,270.3125,31.25,7.074,1.6814535479687922,222.0,264.84375,27.34375,6.987,2.677945044588987,175.0,277.34375,21.09375,6.987,-0.4636476090008061,172.0,265.625,20.3125,6.72,-2.5213431676069717,225.0,276.5625,28.125,6.72,0.6202494859828215
200,283.59375,25.0,1.5998890992667019,1.859,-0.403,7.052,231,289.0625,29.6875,7.202,0.7086262721276703,175,277.34375,21.09375,7.37,-2.5829933382462307,252.0,282.8125,32.03125,7.074,1.6814535479687922,225.0,276.5625,28.125,7.694,2.723368324010564,180.0,289.84375,22.65625,6.675,-0.35877067027057225,154.0,284.375,18.75,6.298,-1.446441332248135
201,0.0,25.78125,1.575813850270198,0.122,0.459,7.028,253,0.0,32.8125,7.031,1.5707963267948966,228,5.46875,29.6875,6.72,0.6202494859828215,150.0,3.125,17.96875,8.414,-1.1902899496825317,181.0,5.46875,23.4375,5.949,-0.40489178628508343,,,,,,,,,,
202,11.71875,25.78125,1.677644435292711,-2.715,0.354,7.213,155,15.625,19.53125,7.37,-1.0121970114513341,228,5.46875,29.6875,7.37,2.5829933382462307,254.0,11.71875,32.8125,7.031,1.5707963267948966,181.0,5.46875,23.4375,6.675,-2.782821983319221,223.0,17.96875,28.125,6.675,0.35877067027057225,151.0,9.375,17.96875,8.156,-1.8622531212727638
203,35.9375,25.78125,1.6808285144553199,1.722,-0.448,7.309,232,41.40625,30.46875,7.202,0.7086262721276703,176,29.6875,21.875,7.37,-2.5829933382462307,229.0,29.6875,29.6875,7.37,2.5829933382462307,153.0,36.71875,18.75,7.074,-1.460139105621001,178.0,42.1875,22.65625,6.987,-0.4636476090008061,256.0,35.15625,33.59375,7.851,1.6704649792860586
204,65.625,25.78125,1.5975638712571665,1.802,0.507,6.538,226,71.875,28.90625,6.987,0.4636476090008061,224,59.375,28.125,6.675,2.782821983319221,174.0,60.9375,21.09375,6.629,-2.356194490192345,251.0,64.84375,32.03125,6.298,1.695151321341658,177.0,70.3125,21.875,6.101,-0.6947382761967031,,,,,
205,24.21875,26.5625,1.6239690428361724,0.815,0.423,6.593,176,29.6875,21.875,7.202,-0.7086262721276703,255,23.4375,33.59375,7.074,1.6814535479687922,223.0,17.96875,28.125,6.442,2.896613990462929,229.0,29.6875,29.6875,6.298,0.5191461142465229,173.0,21.875,21.09375,5.949,-1.97568811307998,,,,,
206,97.65625,26.5625,1.6786041895686665,2.077,0.38,6.916,156,96.09375,19.53125,7.202,-1.7894652726688385,198,90.625,24.21875,7.411,-2.819842099193151,258.0,98.4375,33.59375,7.074,1.460139105621001,230.0,103.90625,29.6875,6.987,0.4636476090008061,179.0,103.125,22.65625,6.72,-0.6202494859828215,233.0,92.96875,30.46875,6.101,2.44685437739309
207,109.375,26.5625,1.695690654346001,1.079,-0.502,7.014,179,103.125,22.65625,7.37,-2.5829933382462307,234,115.625,30.46875,7.37,0.5585993153435624,259.0,109.375,33.59375,7.031,1.5707963267948966,157.0,109.375,19.53125,7.031,-1.5707963267948966,183.0,115.625,23.4375,6.987,-0.4636476090008061,230.0,103.90625,29.6875,6.298,2.62244653934327
208,121.875,26.5625,1.6321102777690606,1.916,-0.524,6.776,234,115.625,30.46875,7.37,2.5829933382462307,260,121.875,33.59375,7.031,1.5707963267948966,183.0,115.625,23.4375,6.987,-2.677945044588987,235.0,127.34375,30.46875,6.72,0.6202494859828215,184.0,127.34375,23.4375,6.298,-0.5191461142465229,160.0,121.875,20.3125,6.25,-1.5707963267948966
209,133.59375,26.5625,1.6411380064022634,1.916,-0.524,6.776,235,127.34375,30.46875,7.37,2.5829933382462307,261,133.59375,33.59375,7.031,1.5707963267948966,184.0,127.34375,23.4375,6.987,-2.677945044588987,236.0,139.0625,30.46875,6.72,0.6202494859828215,185.0,139.0625,23.4375,6.298,-0.5191461142465229,161.0,133.59375,20.3125,6.25,-1.5707963267948966
210,228.90625,26.5625,1.597688072483589,2.383,-0.505,6.783,243,222.65625,30.46875,7.37,2.5829933382462307,269,228.125,33.59375,7.074,1.6814535479687922,192.0,222.65625,23.4375,6.987,-2.677945044588987,244.0,234.375,30.46875,6.72,0.6202494859828215,193.0,234.375,23.4375,6.298,-0.5191461142465229,169.0,228.90625,20.3125,6.25,-1.5707963267948966
211,295.3125,26.5625,1.6152367913425085,2.658,-0.435,6.817,271,293.75,33.59375,7.202,1.7894652726688385,158,296.09375,19.53125,7.074,-1.460139105621001,231.0,289.0625,29.6875,6.987,2.677945044588987,180.0,289.84375,22.65625,6.72,-2.5213431676069717,250.0,299.21875,31.25,6.101,0.8760580505981934,,,,,
212,47.65625,27.34375,1.7071703761689572,-0.907,-0.421,7.007,178,42.1875,22.65625,7.202,-2.432966381462123,159,48.4375,20.3125,7.074,-1.460139105621001,272.0,46.875,34.375,7.074,1.6814535479687922,196.0,53.90625,24.21875,6.987,-0.4636476090008061,232.0,41.40625,30.46875,6.987,2.677945044588987,247.0,53.125,31.25,6.72,0.6202494859828215
213,145.3125,27.34375,1.6688968825717807,-1.792,-0.515,6.884,185,139.0625,23.4375,7.37,-2.5829933382462307,186,151.5625,23.4375,7.37,-0.5585993153435624,162.0,145.3125,20.3125,7.031,-1.5707963267948966,236.0,139.0625,30.46875,6.987,2.677945044588987,237.0,150.78125,30.46875,6.298,0.5191461142465229,262.0,145.3125,33.59375,6.25,1.5707963267948966
214,157.03125,27.34375,1.67548464628555,-1.415,-0.514,6.891,187,163.28125,23.4375,7.37,-0.5585993153435624,163,157.03125,20.3125,7.031,-1.5707963267948966,237.0,150.78125,30.46875,6.987,2.677945044588987,238.0,163.28125,30.46875,6.987,0.4636476090008061,186.0,151.5625,23.4375,6.72,-2.5213431676069717,263.0,157.03125,33.59375,6.25,1.5707963267948966
215,168.75,27.34375,1.663545282657837,-1.226,-0.524,6.776,188,175.0,23.4375,7.37,-0.5585993153435624,164,168.75,20.3125,7.031,-1.5707963267948966,239.0,175.0,30.46875,6.987,0.4636476090008061,187.0,163.28125,23.4375,6.72,-2.5213431676069717,238.0,163.28125,30.46875,6.298,2.62244653934327,264.0,168.75,33.59375,6.25,1.5707963267948966
216,180.46875,27.34375,1.6315689032174374,-0.759,-0.505,6.783,189,186.71875,23.4375,7.37,-0.5585993153435624,165,181.25,20.3125,7.074,-1.460139105621001,240.0,186.71875,30.46875,6.987,0.4636476090008061,188.0,175.0,23.4375,6.72,-2.5213431676069717,239.0,175.0,30.46875,6.298,2.62244653934327,265.0,180.46875,33.59375,6.25,1.5707963267948966
217,192.96875,27.34375,1.62420177091953,-2.381,-0.504,6.784,189,186.71875,23.4375,7.37,-2.5829933382462307,166,192.96875,20.3125,7.031,-1.5707963267948966,240.0,186.71875,30.46875,6.987,2.677945044588987,190.0,198.4375,23.4375,6.72,-0.6202494859828215,241.0,198.4375,30.46875,6.298,0.5191461142465229,266.0,192.1875,33.59375,6.298,1.695151321341658
218,204.6875,27.34375,1.6501638052114478,-1.792,-0.515,6.884,190,198.4375,23.4375,7.37,-2.5829933382462307,191,210.9375,23.4375,7.37,-0.5585993153435624,167.0,204.6875,20.3125,7.031,-1.5707963267948966,241.0,198.4375,30.46875,6.987,2.677945044588987,242.0,210.15625,30.46875,6.298,0.5191461142465229,267.0,204.6875,33.59375,6.25,1.5707963267948966
219,216.40625,27.34375,1.6400339353193094,-1.415,-0.514,6.891,192,222.65625,23.4375,7.37,-0.5585993153435624,168,216.40625,20.3125,7.031,-1.5707963267948966,242.0,210.15625,30.46875,6.987,2.677945044588987,243.0,222.65625,30.46875,6.987,0.4636476090008061,191.0,210.9375,23.4375,6.72,-2.5213431676069717,268.0,216.40625,33.59375,6.25,1.5707963267948966
220,240.625,27.34375,1.6513910875051914,-1.571,-0.524,6.999,193,234.375,23.4375,7.37,-2.5829933382462307,194,246.875,23.4375,7.37,-0.5585993153435624,170.0,240.625,20.3125,7.031,-1.5707963267948966,244.0,234.375,30.46875,6.987,2.677945044588987,245.0,246.875,30.46875,6.987,0.4636476090008061,270.0,240.625,33.59375,6.25,1.5707963267948966
221,253.125,27.34375,1.6369473677965292,-2.41,-0.497,7.022,194,246.875,23.4375,7.37,-2.5829933382462307,195,259.375,23.4375,7.37,-0.5585993153435624,273.0,252.34375,34.375,7.074,1.6814535479687922,171.0,253.125,20.3125,7.031,-1.5707963267948966,245.0,246.875,30.46875,6.987,2.677945044588987,246.0,258.59375,30.46875,6.298,0.5191461142465229
222,264.84375,27.34375,1.682903180183223,1.107,-0.435,6.927,172,265.625,20.3125,7.074,-1.460139105621001,274,264.0625,34.375,7.074,1.6814535479687922,246.0,258.59375,30.46875,6.987,2.677945044588987,199.0,271.09375,24.21875,6.987,-0.4636476090008061,195.0,259.375,23.4375,6.72,-2.5213431676069717,249.0,270.3125,31.25,6.72,0.6202494859828215
223,17.96875,28.125,1.529393669354529,1.188,-0.389,7.556,255,23.4375,33.59375,7.733,0.7853981633974483,254,11.71875,32.8125,7.812,2.498091544796509,202.0,11.71875,25.78125,6.675,-2.782821983319221,173.0,21.875,21.09375,8.043,-1.0636978224025597,205.0,24.21875,26.5625,6.442,-0.24497866312686414,280.0,17.1875,36.71875,8.629,1.6614562139956417
224,59.375,28.125,1.7148511998974811,0.654,-0.4,6.896,174,60.9375,21.09375,7.202,-1.3521273809209546,275,58.59375,35.15625,7.074,1.6814535479687922,247.0,53.125,31.25,6.987,2.677945044588987,196.0,53.90625,24.21875,6.72,-2.5213431676069717,251.0,64.84375,32.03125,6.72,0.6202494859828215,204.0,65.625,25.78125,6.675,-0.35877067027057225
225,276.5625,28.125,1.6392878289181383,-0.025,-0.456,7.146,252,282.8125,32.03125,7.37,0.5585993153435624,175,277.34375,21.09375,7.074,-1.460139105621001,276.0,276.5625,35.15625,7.031,1.5707963267948966,249.0,270.3125,31.25,6.987,2.677945044588987,200.0,283.59375,25.0,7.694,-0.4182243295792291,199.0,271.09375,24.21875,6.72,-2.5213431676069717
226,71.875,28.90625,1.6355732322624636,-2.267,0.309,7.385,177,70.3125,21.875,7.202,-1.7894652726688385,182,76.5625,23.4375,7.202,-0.8621700546672264,277.0,69.53125,35.9375,7.411,1.892546881191539,204.0,65.625,25.78125,6.987,-2.677945044588987,251.0,64.84375,32.03125,7.694,2.723368324010564,227.0,79.6875,28.90625,7.812,0.0
227,79.6875,28.90625,1.6695617943375112,2.068,0.183,6.909,278,81.25,35.9375,7.202,1.3521273809209546,248,86.71875,31.25,7.411,0.3217505543966422,226.0,71.875,28.90625,7.812,3.141592653589793,197.0,84.375,24.21875,6.629,-0.7853981633974483,182.0,76.5625,23.4375,6.298,-2.0899424410414196,257.0,75.78125,33.59375,6.101,2.2655346029916
228,5.46875,29.6875,1.704724385253678,-1.226,-0.524,6.776,202,11.71875,25.78125,7.37,-0.5585993153435624,279,5.46875,36.71875,7.031,1.5707963267948966,254.0,11.71875,32.8125,6.987,0.4636476090008061,201.0,0.0,25.78125,6.72,-2.5213431676069717,253.0,0.0,32.8125,6.298,2.62244653934327,181.0,5.46875,23.4375,6.25,-1.5707963267948966
229,29.6875,29.6875,1.661944979541529,2.695,-0.503,7.107,203,35.9375,25.78125,7.37,-0.5585993153435624,255,23.4375,33.59375,7.37,2.5829933382462307,281.0,28.90625,36.71875,7.074,1.6814535479687922,256.0,35.15625,33.59375,6.72,0.6202494859828215,176.0,29.6875,21.875,7.812,-1.5707963267948966,205.0,24.21875,26.5625,6.298,-2.62244653934327
230,103.90625,29.6875,1.6860160433823097,2.116,0.494,6.805,179,103.125,22.65625,7.074,-1.6814535479687922,283,103.90625,36.71875,7.031,1.5707963267948966,206.0,97.65625,26.5625,6.987,-2.677945044588987,258.0,98.4375,33.59375,6.72,2.5213431676069717,259.0,109.375,33.59375,6.72,0.6202494859828215,207.0,109.375,26.5625,6.298,-0.5191461142465229
231,289.0625,29.6875,1.5895821638191248,-1.871,-0.39,6.852,200,283.59375,25.0,7.202,-2.432966381462123,180,289.84375,22.65625,7.074,-1.460139105621001,285.0,288.28125,36.71875,7.074,1.6814535479687922,211.0,295.3125,26.5625,6.987,-0.4636476090008061,252.0,282.8125,32.03125,6.675,2.782821983319221,271.0,293.75,33.59375,6.101,0.6947382761967031
232,41.40625,30.46875,1.705210188236099,-1.019,-0.423,7.137,203,35.9375,25.78125,7.202,-2.432966381462123,286,40.625,37.5,7.074,1.6814535479687922,256.0,35.15625,33.59375,6.987,2.677945044588987,212.0,47.65625,27.34375,6.987,-0.4636476090008061,272.0,46.875,34.375,6.72,0.6202494859828215,178.0,42.1875,22.65625,7.851,-1.4711276743037347
233,92.96875,30.46875,1.5999147134333043,0.209,-0.491,6.334,198,90.625,24.21875,6.675,-1.9295669970654687,248,86.71875,31.25,6.298,3.017237659043032,258.0,98.4375,33.59375,6.298,0.5191461142465229,282.0,92.1875,36.71875,6.298,1.695151321341658,206.0,97.65625,26.5625,6.101,-0.6947382761967031,,,,,
234,115.625,30.46875,1.6903526755610934,-1.571,-0.524,6.999,207,109.375,26.5625,7.37,-2.5829933382462307,208,121.875,26.5625,7.37,-0.5585993153435624,183.0,115.625,23.4375,7.031,-1.5707963267948966,259.0,109.375,33.59375,6.987,2.677945044588987,260.0,121.875,33.59375,6.987,0.4636476090008061,284.0,115.625,36.71875,6.25,1.5707963267948966
235,127.34375,30.46875,1.7096947949077963,-1.226,-0.524,6.906,209,133.59375,26.5625,7.37,-0.5585993153435624,184,127.34375,23.4375,7.031,-1.5707963267948966,287.0,127.34375,37.5,7.031,1.5707963267948966,261.0,133.59375,33.59375,6.987,0.4636476090008061,208.0,121.875,26.5625,6.72,-2.5213431676069717,260.0,121.875,33.59375,6.298,2.62244653934327
236,139.0625,30.46875,1.6980759341655831,-0.673,-0.507,6.842,185,139.0625,23.4375,7.031,-1.5707963267948966,288,139.0625,37.5,7.031,1.5707963267948966,262.0,145.3125,33.59375,6.987,0.4636476090008061,213.0,145.3125,27.34375,6.987,-0.4636476090008061,209.0,133.59375,26.5625,6.72,-2.5213431676069717,261.0,133.59375,33.59375,6.298,2.62244653934327
237,150.78125,30.46875,1.6707647992355286,0.037,-0.506,6.779,186,151.5625,23.4375,7.074,-1.460139105621001,289,150.78125,37.5,7.031,1.5707963267948966,263.0,157.03125,33.59375,6.987,0.4636476090008061,214.0,157.03125,27.34375,6.987,-0.4636476090008061,262.0,145.3125,33.59375,6.298,2.62244653934327,213.0,145.3125,27.34375,6.298,-2.62244653934327
238,163.28125,30.46875,1.6758453419539918,-3.105,-0.506,6.779,290,162.5,37.5,7.074,1.6814535479687922,187,163.28125,23.4375,7.031,-1.5707963267948966,263.0,157.03125,33.59375,6.987,2.677945044588987,214.0,157.03125,27.34375,6.987,-2.677945044588987,215.0,168.75,27.34375,6.298,-0.5191461142465229,264.0,168.75,33.59375,6.298,0.5191461142465229
239,175.0,30.46875,1.7009917931464718,3.141,-0.524,6.772,188,175.0,23.4375,7.031,-1.5707963267948966,291,175.0,37.5,7.031,1.5707963267948966,264.0,168.75,33.59375,6.987,2.677945044588987,215.0,168.75,27.34375,6.987,-2.677945044588987,216.0,180.46875,27.34375,6.298,-0.5191461142465229,265.0,180.46875,33.59375,6.298,0.5191461142465229
240,186.71875,30.46875,1.713695484071622,2.062,-0.515,6.887,189,186.71875,23.4375,7.031,-1.5707963267948966,292,186.71875,37.5,7.031,1.5707963267948966,217.0,192.96875,27.34375,6.987,-0.4636476090008061,216.0,180.46875,27.34375,6.987,-2.677945044588987,265.0,180.46875,33.59375,6.987,2.677945044588987,266.0,192.1875,33.59375,6.298,0.5191461142465229
241,198.4375,30.46875,1.7072262121215682,-1.08,-0.515,6.887,190,198.4375,23.4375,7.031,-1.5707963267948966,293,198.4375,37.5,7.031,1.5707963267948966,266.0,192.1875,33.59375,6.987,2.677945044588987,218.0,204.6875,27.34375,6.987,-0.4636476090008061,267.0,204.6875,33.59375,6.987,0.4636476090008061,217.0,192.96875,27.34375,6.298,-2.62244653934327
242,210.15625,30.46875,1.6679498630062035,0.037,-0.506,6.779,191,210.9375,23.4375,7.074,-1.460139105621001,294,210.15625,37.5,7.031,1.5707963267948966,268.0,216.40625,33.59375,6.987,0.4636476090008061,219.0,216.40625,27.34375,6.987,-0.4636476090008061,267.0,204.6875,33.59375,6.298,2.62244653934327,218.0,204.6875,27.34375,6.298,-2.62244653934327
243,222.65625,30.46875,1.68519069299551,-2.927,-0.513,6.958,210,228.90625,26.5625,7.37,-0.5585993153435624,295,221.875,37.5,7.074,1.6814535479687922,192.0,222.65625,23.4375,7.031,-1.5707963267948966,219.0,216.40625,27.34375,6.987,-2.677945044588987,268.0,216.40625,33.59375,6.987,2.677945044588987,269.0,228.125,33.59375,6.298,0.5191461142465229
244,234.375,30.46875,1.6981822694337747,-1.029,-0.498,6.957,193,234.375,23.4375,7.031,-1.5707963267948966,296,234.375,37.5,7.031,1.5707963267948966,269.0,228.125,33.59375,6.987,2.677945044588987,220.0,240.625,27.34375,6.987,-0.4636476090008061,270.0,240.625,33.59375,6.987,0.4636476090008061,210.0,228.90625,26.5625,6.72,-2.5213431676069717
245,246.875,30.46875,1.6568337677805018,2.551,-0.479,6.964,297,246.09375,37.5,7.074,1.6814535479687922,194,246.875,23.4375,7.031,-1.5707963267948966,221.0,253.125,27.34375,6.987,-0.4636476090008061,220.0,240.625,27.34375,6.987,-2.677945044588987,270.0,240.625,33.59375,6.987,2.677945044588987,273.0,252.34375,34.375,6.72,0.6202494859828215
246,258.59375,30.46875,1.6567913167395125,1.039,-0.486,6.913,273,252.34375,34.375,7.37,2.5829933382462307,195,259.375,23.4375,7.074,-1.460139105621001,298.0,258.59375,37.5,7.031,1.5707963267948966,222.0,264.84375,27.34375,6.987,-0.4636476090008061,274.0,264.0625,34.375,6.72,0.6202494859828215,221.0,253.125,27.34375,6.298,-2.62244653934327
247,53.125,31.25,1.725010070250303,1.107,-0.435,6.927,196,53.90625,24.21875,7.074,-1.460139105621001,300,52.34375,38.28125,7.074,1.6814535479687922,272.0,46.875,34.375,6.987,2.677945044588987,224.0,59.375,28.125,6.987,-0.4636476090008061,212.0,47.65625,27.34375,6.72,-2.5213431676069717,275.0,58.59375,35.15625,6.72,0.6202494859828215
248,86.71875,31.25,1.6101371956191384,-1.395,0.109,7.35,278,81.25,35.9375,7.202,2.432966381462123,197,84.375,24.21875,7.411,-1.892546881191539,227.0,79.6875,28.90625,7.411,-2.819842099193151,282.0,92.1875,36.71875,7.733,0.7853981633974483,198.0,90.625,24.21875,8.043,-1.0636978224025597,233.0,92.96875,30.46875,6.298,-0.12435499454676144
249,270.3125,31.25,1.6443232643486194,-0.303,-0.464,7.028,276,276.5625,35.15625,7.37,0.5585993153435624,199,271.09375,24.21875,7.074,-1.460139105621001,301.0,270.3125,38.28125,7.031,1.5707963267948966,225.0,276.5625,28.125,6.987,-0.4636476090008061,274.0,264.0625,34.375,6.987,2.677945044588987,222.0,264.84375,27.34375,6.72,-2.5213431676069717
250,299.21875,31.25,1.4637413371941275,2.759,0.294,6.1,299,299.21875,37.5,6.25,1.5707963267948966,211,295.3125,26.5625,6.101,-2.2655346029916,271.0,293.75,33.59375,5.949,2.7367008673047097,,,,,,,,,,,,,,,
251,64.84375,32.03125,1.6354669975980671,1.693,-0.413,6.812,302,64.0625,39.0625,7.074,1.6814535479687922,275,58.59375,35.15625,6.987,2.677945044588987,226.0,71.875,28.90625,7.694,-0.4182243295792291,224.0,59.375,28.125,6.72,-2.5213431676069717,204.0,65.625,25.78125,6.298,-1.446441332248135,277.0,69.53125,35.9375,6.101,0.6947382761967031
