id,x,y,psi,avg_angle,phi6,avg_dist,nbr1_id,nbr1_x,nbr1_y,nbr1_dist,nbr1_angle,nbr2_id,nbr2_x,nbr2_y,nbr2_dist,nbr2_angle,nbr3_id,nbr3_x,nbr3_y,nbr3_dist,nbr3_angle,nbr4_id,nbr4_x,nbr4_y,nbr4_dist,nbr4_angle,nbr5_id,nbr5_x,nbr5_y,nbr5_dist,nbr5_angle,nbr6_id,nbr6_x,nbr6_y,nbr6_dist,nbr6_angle
28,278.90625,0.0,1.5349589303082654,1.926,-0.231,6.426,27,271.875,0.0,7.031,3.141592653589793,48,284.375,3.125,6.298,0.5191461142465229,57.0,276.5625,5.46875,5.949,1.97568811307998,,,,,,,,,,,,,,,
29,291.40625,0.0,1.6224352226408316,1.362,-0.314,7.716,58,296.09375,5.46875,7.202,0.8621700546672264,48,284.375,3.125,7.694,2.723368324010564,30.0,299.21875,0.0,7.812,0.0,78.0,289.0625,7.8125,8.156,1.8622531212727638,,,,,,,,,,
30,299.21875,0.0,1.5734277082300625,2.615,-0.007,7.055,29,291.40625,0.0,7.812,3.141592653589793,58,296.09375,5.46875,6.298,2.0899424410414196,,,,,,,,,,,,,,,,,,,,
31,28.125,2.34375,1.4047853918285025,2.276,0.433,6.935,79,30.46875,9.375,7.411,1.2490457723982544,73,24.21875,7.8125,6.72,2.191045812777718,4.0,21.875,0.0,6.675,-2.782821983319221,,,,,,,,,,,,,,,
32,32.8125,2.34375,1.388318786460584,0.776,0.499,6.905,79,30.46875,9.375,7.411,1.892546881191539,5,39.0625,0.0,6.675,-0.35877067027057225,67.0,37.5,7.03125,6.629,0.7853981633974483,,,,,,,,,,,,,,,
33,50.78125,3.125,1.6061978507982626,1.225,0.469,7.181,84,49.21875,10.15625,7.202,1.7894652726688385,51,43.75,5.46875,7.411,2.819842099193151,74.0,57.03125,7.8125,7.812,0.6435011087932844,7.0,56.25,0.0,6.298,-0.5191461142465229,,,,,,,,,,
34,62.5,3.125,1.6725091460028072,1.183,0.46,6.868,74,57.03125,7.8125,7.202,2.432966381462123,52,69.53125,5.46875,7.411,0.3217505543966422,7.0,56.25,0.0,6.987,-2.677945044588987,80.0,64.0625,9.375,6.442,1.3258176636680326,8.0,67.96875,0.0,6.298,-0.5191461142465229,,,,,
35,80.46875,3.125,1.6404892854997302,1.703,0.26,6.713,9,74.21875,0.0,6.987,-2.677945044588987,81,83.59375,9.375,6.987,1.1071487177940904,75.0,75.78125,7.8125,6.629,2.356194490192345,36.0,86.71875,3.125,6.25,0.0,,,,,,,,,,
36,86.71875,3.125,1.5953379073914715,1.375,-0.318,6.581,10,92.96875,0.0,6.987,-0.4636476090008061,81,83.59375,9.375,6.987,2.0344439357957027,35.0,80.46875,3.125,6.25,3.141592653589793,68.0,91.40625,7.03125,6.101,0.6947382761967031,,,,,,,,,,
37,105.46875,3.125,1.6953320761947326,2.0,-0.491,7.095,69,111.71875,7.03125,7.37,0.5585993153435624,53,98.4375,5.46875,7.411,2.819842099193151,85.0,103.125,10.15625,7.411,1.892546881191539,12.0,111.71875,0.0,6.987,-0.4636476090008061,11.0,100.0,0.0,6.298,-2.62244653934327,,,,,
38,117.96875,3.125,1.6985120137001555,1.402,-0.481,7.222,69,111.71875,7.03125,7.37,2.5829933382462307,86,118.75,10.15625,7.074,1.460139105621001,13.0,124.21875,0.0,6.987,-0.4636476090008061,12.0,111.71875,0.0,6.987,-2.677945044588987,60.0,125.0,6.25,7.694,0.4182243295792291,,,,,
39,130.46875,3.125,1.6719731047599804,1.529,-0.423,6.999,87,130.46875,10.15625,7.031,1.5707963267948966,13,124.21875,0.0,6.987,-2.677945044588987,61.0,136.71875,6.25,6.987,0.4636476090008061,14.0,137.5,0.0,7.694,-0.4182243295792291,60.0,125.0,6.25,6.298,2.62244653934327,,,,,
40,143.75,3.125,1.7006046582911711,1.886,-0.503,7.215,76,149.21875,7.8125,7.202,0.7086262721276703,88,142.1875,10.15625,7.202,1.7894652726688385,15.0,150.0,0.0,6.987,-0.4636476090008061,14.0,137.5,0.0,6.987,-2.677945044588987,61.0,136.71875,6.25,7.694,2.723368324010564,,,,,
41,162.5,3.125,1.6893829572003507,1.721,0.492,7.085,70,168.75,7.03125,7.37,0.5585993153435624,89,161.71875,10.15625,7.074,1.6814535479687922,17.0,168.75,0.0,6.987,-0.4636476090008061,62.0,155.46875,6.25,7.694,2.723368324010564,16.0,157.03125,0.0,6.298,-2.62244653934327,,,,,
42,175.0,3.125,1.700563401776217,1.594,-0.433,7.011,71,181.25,7.03125,7.37,0.5585993153435624,70,168.75,7.03125,7.37,2.5829933382462307,90.0,175.0,10.15625,7.031,1.5707963267948966,17.0,168.75,0.0,6.987,-2.677945044588987,18.0,180.46875,0.0,6.298,-0.5191461142465229,,,,,
43,186.71875,3.125,1.6580577192080521,1.356,-0.488,7.029,91,187.5,10.15625,7.074,1.460139105621001,18,180.46875,0.0,6.987,-2.677945044588987,71.0,181.25,7.03125,6.72,2.5213431676069717,19.0,194.53125,0.0,8.414,-0.3805063771123649,54.0,192.1875,5.46875,5.949,0.40489178628508343,,,,,
44,220.3125,3.125,1.7020910575955241,1.633,0.452,7.214,72,226.5625,7.03125,7.37,0.5585993153435624,92,220.3125,10.15625,7.031,1.5707963267948966,23.0,226.5625,0.0,6.987,-0.4636476090008061,22.0,214.0625,0.0,6.987,-2.677945044588987,63.0,213.28125,6.25,7.694,2.723368324010564,,,,,
45,232.8125,3.125,1.681720004674542,1.576,-0.442,6.797,72,226.5625,7.03125,7.37,2.5829933382462307,93,232.8125,10.15625,7.031,1.5707963267948966,23.0,226.5625,0.0,6.987,-2.677945044588987,24.0,238.28125,0.0,6.298,-0.5191461142465229,64.0,238.28125,6.25,6.298,0.5191461142465229,,,,,
46,244.53125,3.125,1.7003873294155247,1.57,-0.419,6.996,94,244.53125,10.15625,7.031,1.5707963267948966,24,238.28125,0.0,6.987,-2.677945044588987,64.0,238.28125,6.25,6.987,2.677945044588987,25.0,250.78125,0.0,6.987,-0.4636476090008061,65.0,250.78125,6.25,6.987,0.4636476090008061,,,,,
47,257.8125,3.125,1.6752783326807343,1.91,-0.469,7.23,25,250.78125,0.0,7.694,-2.723368324010564,26,264.84375,0.0,7.694,-0.4182243295792291,65.0,250.78125,6.25,7.694,2.723368324010564,77.0,262.5,7.8125,6.629,0.7853981633974483,82.0,256.25,9.375,6.442,1.8157749899217608,,,,,
48,284.375,3.125,1.6911452542961583,2.066,-0.395,7.09,29,291.40625,0.0,7.694,-0.4182243295792291,83,282.03125,9.375,6.675,1.9295669970654687,78.0,289.0625,7.8125,6.629,0.7853981633974483,57.0,276.5625,5.46875,8.156,2.8501358591119264,28.0,278.90625,0.0,6.298,-2.62244653934327,,,,,
49,3.125,5.46875,1.6728511130307322,0.077,0.037,6.667,50,10.15625,5.46875,7.031,0.0,97,6.25,11.71875,6.987,1.1071487177940904,2.0,7.03125,0.0,6.72,-0.9505468408120752,1.0,0.0,0.0,6.298,-2.0899424410414196,95.0,0.0,10.9375,6.298,2.0899424410414196,,,,,
50,10.15625,5.46875,1.6519700015579868,1.802,0.058,7.031,97,6.25,11.71875,7.37,2.129395642138459,59,17.1875,6.25,7.074,0.11065722117389565,49.0,3.125,5.46875,7.031,3.141592653589793,104.0,13.28125,12.5,7.694,1.1525719972156676,3.0,14.0625,0.0,6.72,-0.9505468408120752,2.0,7.03125,0.0,6.298,-2.0899424410414196
51,43.75,5.46875,1.6584174402571397,-0.503,-0.25,6.775,5,39.0625,0.0,7.202,-2.279422598922567,84,49.21875,10.15625,7.202,0.7086262721276703,33.0,50.78125,3.125,7.411,-0.3217505543966422,67.0,37.5,7.03125,6.442,2.896613990462929,98.0,42.1875,11.71875,6.442,1.8157749899217608,6.0,46.09375,0.0,5.949,-1.1659045405098132
52,69.53125,5.46875,1.6364632811344568,1.772,0.438,7.164,9,74.21875,0.0,7.202,-0.8621700546672264,34,62.5,3.125,7.411,-2.819842099193151,80.0,64.0625,9.375,6.72,2.5213431676069717,109.0,69.53125,13.28125,7.812,1.5707963267948966,75.0,75.78125,7.8125,6.675,0.35877067027057225,,,,,
53,98.4375,5.46875,1.6613945246907786,1.995,-0.296,7.13,68,91.40625,7.03125,7.202,2.922923707715851,37,105.46875,3.125,7.411,-0.3217505543966422,10.0,92.96875,0.0,7.733,-2.356194490192345,99.0,96.09375,11.71875,6.675,1.9295669970654687,85.0,103.125,10.15625,6.629,0.7853981633974483,,,,,
54,192.1875,5.46875,1.5701153340103713,1.225,0.173,6.29,100,194.53125,11.71875,6.675,1.2120256565243244,91,187.5,10.15625,6.629,2.356194490192345,55.0,198.4375,5.46875,6.25,0.0,43.0,186.71875,3.125,5.949,-2.7367008673047097,19.0,194.53125,0.0,5.949,-1.1659045405098132,,,,,
55,198.4375,5.46875,1.6959443677475985,2.194,0.016,6.846,100,194.53125,11.71875,7.37,2.129395642138459,56,205.46875,5.46875,7.031,0.0,101.0,201.5625,11.71875,6.987,1.1071487177940904,19.0,194.53125,0.0,6.72,-2.191045812777718,20.0,202.34375,0.0,6.72,-0.9505468408120752,54.0,192.1875,5.46875,6.25,3.141592653589793
56,205.46875,5.46875,1.689550804163355,1.587,0.049,7.043,101,201.5625,11.71875,7.37,2.129395642138459,55,198.4375,5.46875,7.031,3.141592653589793,102.0,208.59375,11.71875,6.987,1.1071487177940904,21.0,209.375,0.0,6.72,-0.9505468408120752,63.0,213.28125,6.25,7.851,0.09966865249116202,20.0,202.34375,0.0,6.298,-2.0899424410414196
57,276.5625,5.46875,1.6632750036836788,-1.106,-0.208,6.963,27,271.875,0.0,7.202,-2.279422598922567,66,269.53125,6.25,7.074,3.0309354324158977,83.0,282.03125,9.375,6.72,0.6202494859828215,103.0,274.21875,11.71875,6.675,1.9295669970654687,48.0,284.375,3.125,8.156,-0.2914567944778671,28.0,278.90625,0.0,5.949,-1.1659045405098132
58,296.09375,5.46875,1.6827837014645473,2.619,-0.179,7.073,29,291.40625,0.0,7.202,-2.279422598922567,78,289.0625,7.8125,7.411,2.819842099193151,116.0,293.75,13.28125,8.156,1.8622531212727638,30.0,299.21875,0.0,6.298,-1.0516502125483738,96.0,299.21875,10.9375,6.298,1.0516502125483738,,,,,
59,17.1875,6.25,1.6782457697260476,1.931,0.123,7.309,73,24.21875,7.8125,7.202,0.21866894587394195,104,13.28125,12.5,7.37,2.129395642138459,108.0,19.53125,13.28125,7.411,1.2490457723982544,50.0,10.15625,5.46875,7.074,-3.0309354324158977,3.0,14.0625,0.0,6.987,-2.0344439357957027,4.0,21.875,0.0,7.812,-0.9272952180016122
60,125.0,6.25,1.650181509376538,2.325,0.495,6.902,86,118.75,10.15625,7.37,2.5829933382462307,111,125.0,13.28125,7.031,1.5707963267948966,38.0,117.96875,3.125,7.694,-2.723368324010564,87.0,130.46875,10.15625,6.72,0.6202494859828215,39.0,130.46875,3.125,6.298,-0.5191461142465229,13.0,124.21875,0.0,6.298,-1.695151321341658
61,136.71875,6.25,1.6818135644466634,1.18,-0.485,6.886,87,130.46875,10.15625,7.37,2.5829933382462307,39,130.46875,3.125,6.987,-2.677945044588987,40.0,143.75,3.125,7.694,-0.4182243295792291,88.0,142.1875,10.15625,6.72,0.6202494859828215,14.0,137.5,0.0,6.298,-1.446441332248135,105.0,136.71875,12.5,6.25,1.5707963267948966
62,155.46875,6.25,1.608571316245436,-1.239,-0.314,7.116,89,161.71875,10.15625,7.37,0.5585993153435624,41,162.5,3.125,7.694,-0.4182243295792291,76.0,149.21875,7.8125,6.442,2.896613990462929,16.0,157.03125,0.0,6.442,-1.3258176636680326,106.0,153.90625,12.5,6.442,1.8157749899217608,15.0,150.0,0.0,8.304,-2.289626326416521
63,213.28125,6.25,1.6914252481504921,1.737,0.229,7.434,102,208.59375,11.71875,7.202,2.279422598922567,21,209.375,0.0,7.37,-2.129395642138459,44.0,220.3125,3.125,7.694,-0.4182243295792291,56.0,205.46875,5.46875,7.851,-3.0419240010986313,92.0,220.3125,10.15625,8.043,0.507098504392337,107.0,214.84375,12.5,6.442,1.3258176636680326
64,238.28125,6.25,1.6403193819028412,0.758,0.504,6.783,94,244.53125,10.15625,7.37,0.5585993153435624,113,239.0625,13.28125,7.074,1.460139105621001,46.0,244.53125,3.125,6.987,-0.4636476090008061,93.0,232.8125,10.15625,6.72,2.5213431676069717,45.0,232.8125,3.125,6.298,-2.62244653934327,24.0,238.28125,0.0,6.25,-1.5707963267948966
65,250.78125,6.25,1.7153413636350792,1.345,-0.524,6.938,94,244.53125,10.15625,7.37,2.5829933382462307,114,250.78125,13.28125,7.031,1.5707963267948966,46.0,244.53125,3.125,6.987,-2.677945044588987,47.0,257.8125,3.125,7.694,-0.4182243295792291,82.0,256.25,9.375,6.298,0.5191461142465229,25.0,250.78125,0.0,6.25,-1.5707963267948966
66,269.53125,6.25,1.6831749394539324,0.647,-0.167,7.229,77,262.5,7.8125,7.202,2.922923707715851,103,274.21875,11.71875,7.202,0.8621700546672264,115.0,267.1875,13.28125,7.411,1.892546881191539,57.0,276.5625,5.46875,7.074,-0.11065722117389565,26.0,264.84375,0.0,7.812,-2.214297435588181,27.0,271.875,0.0,6.675,-1.2120256565243244
67,37.5,7.03125,1.6221931613351541,-1.313,-0.335,6.862,5,39.0625,0.0,7.202,-1.3521273809209546,79,30.46875,9.375,7.411,2.819842099193151,32.0,32.8125,2.34375,6.629,-2.356194490192345,98.0,42.1875,11.71875,6.629,0.7853981633974483,51.0,43.75,5.46875,6.442,-0.24497866312686414,,,,,
68,91.40625,7.03125,1.6758443837439199,1.872,-0.29,7.082,10,92.96875,0.0,7.202,-1.3521273809209546,53,98.4375,5.46875,7.202,-0.21866894587394195,117.0,89.84375,14.0625,7.202,1.7894652726688385,99.0,96.09375,11.71875,6.629,0.7853981633974483,81.0,83.59375,9.375,8.156,2.8501358591119264,36.0,86.71875,3.125,6.101,-2.44685437739309
69,111.71875,7.03125,1.6040210622111386,-0.516,-0.503,7.228,37,105.46875,3.125,7.37,-2.5829933382462307,38,117.96875,3.125,7.37,-0.5585993153435624,12.0,111.71875,0.0,7.031,-1.5707963267948966,86.0,118.75,10.15625,7.694,0.4182243295792291,110.0,114.0625,13.28125,6.675,1.2120256565243244,,,,,
70,168.75,7.03125,1.654504869210873,-1.117,0.51,7.125,41,162.5,3.125,7.37,-2.5829933382462307,42,175.0,3.125,7.37,-0.5585993153435624,17.0,168.75,0.0,7.031,-1.5707963267948966,90.0,175.0,10.15625,6.987,0.4636476090008061,89.0,161.71875,10.15625,7.694,2.723368324010564,112.0,169.53125,13.28125,6.298,1.446441332248135
71,181.25,7.03125,1.6569882953310977,-1.728,0.475,7.035,42,175.0,3.125,7.37,-2.5829933382462307,18,180.46875,0.0,7.074,-1.6814535479687922,118.0,182.03125,14.0625,7.074,1.460139105621001,90.0,175.0,10.15625,6.987,2.677945044588987,91.0,187.5,10.15625,6.987,0.4636476090008061,43.0,186.71875,3.125,6.72,-0.6202494859828215
72,226.5625,7.03125,1.6615569118203999,-1.571,-0.524,7.129,44,220.3125,3.125,7.37,-2.5829933382462307,45,232.8125,3.125,7.37,-0.5585993153435624,23.0,226.5625,0.0,7.031,-1.5707963267948966,119.0,226.5625,14.0625,7.031,1.5707963267948966,92.0,220.3125,10.15625,6.987,2.677945044588987,93.0,232.8125,10.15625,6.987,0.4636476090008061
73,24.21875,7.8125,1.6634547289570907,-2.459,0.197,7.189,59,17.1875,6.25,7.202,-2.922923707715851,108,19.53125,13.28125,7.202,2.279422598922567,120.0,26.5625,14.84375,7.411,1.2490457723982544,31.0,28.125,2.34375,6.72,-0.9505468408120752,79.0,30.46875,9.375,6.442,0.24497866312686414,4.0,21.875,0.0,8.156,-1.8622531212727638
74,57.03125,7.8125,1.6388762684270126,-2.117,0.52,7.773,80,64.0625,9.375,7.202,0.21866894587394195,34,62.5,3.125,7.202,-0.7086262721276703,33.0,50.78125,3.125,7.812,-2.498091544796509,7.0,56.25,0.0,7.851,-1.6704649792860586,84.0,49.21875,10.15625,8.156,2.8501358591119264,127.0,53.90625,15.625,8.414,1.9513027039072615
75,75.78125,7.8125,1.6637837386753405,-1.477,0.296,7.457,122,77.34375,14.84375,7.202,1.3521273809209546,52,69.53125,5.46875,6.675,-2.782821983319221,35.0,80.46875,3.125,6.629,-0.7853981633974483,9.0,74.21875,0.0,7.967,-1.7681918866447774,81.0,83.59375,9.375,7.967,0.19739555984988075,109.0,69.53125,13.28125,8.304,2.4227626539681686
76,149.21875,7.8125,1.653424013686596,2.815,-0.298,7.158,40,143.75,3.125,7.202,-2.432966381462123,88,142.1875,10.15625,7.411,2.819842099193151,124.0,146.875,14.84375,7.411,1.892546881191539,15.0,150.0,0.0,7.851,-1.4711276743037347,106.0,153.90625,12.5,6.629,0.7853981633974483,62.0,155.46875,6.25,6.442,-0.24497866312686414
77,262.5,7.8125,1.5954708196382572,-1.308,-0.275,7.126,66,269.53125,6.25,7.202,-0.21866894587394195,115,267.1875,13.28125,7.202,0.8621700546672264,47.0,257.8125,3.125,6.629,-2.356194490192345,82.0,256.25,9.375,6.442,2.896613990462929,26.0,264.84375,0.0,8.156,-1.2793395323170296,,,,,
78,289.0625,7.8125,1.6809598868814424,-2.679,-0.237,7.335,83,282.03125,9.375,7.202,2.922923707715851,116,293.75,13.28125,7.202,0.8621700546672264,125.0,286.71875,14.84375,7.411,1.892546881191539,58.0,296.09375,5.46875,7.411,-0.3217505543966422,48.0,284.375,3.125,6.629,-2.356194490192345,29.0,291.40625,0.0,8.156,-1.2793395323170296
79,30.46875,9.375,1.6942327718274761,-1.663,0.028,7.127,126,34.375,15.625,7.37,1.0121970114513341,31,28.125,2.34375,7.411,-1.892546881191539,67.0,37.5,7.03125,7.411,-0.3217505543966422,32.0,32.8125,2.34375,7.411,-1.2490457723982544,120.0,26.5625,14.84375,6.72,2.191045812777718,73.0,24.21875,7.8125,6.442,-2.896613990462929
80,64.0625,9.375,1.6504209188269474,-1.516,0.419,6.607,74,57.03125,7.8125,7.202,-2.922923707715851,52,69.53125,5.46875,6.72,-0.6202494859828215,109.0,69.53125,13.28125,6.72,0.6202494859828215,34.0,62.5,3.125,6.442,-1.8157749899217608,121.0,61.71875,14.84375,5.949,1.97568811307998,,,,,
81,83.59375,9.375,1.6112777042918585,-0.714,-0.192,7.36,35,80.46875,3.125,6.987,-2.0344439357957027,36,86.71875,3.125,6.987,-1.1071487177940904,117.0,89.84375,14.0625,7.812,0.6435011087932844,75.0,75.78125,7.8125,7.967,-2.9441970937399127,68.0,91.40625,7.03125,8.156,-0.2914567944778671,128.0,83.59375,15.625,6.25,1.5707963267948966
82,256.25,9.375,1.6419490804797703,-2.125,0.503,6.515,114,250.78125,13.28125,6.72,2.5213431676069717,129,258.59375,15.625,6.675,1.2120256565243244,77.0,262.5,7.8125,6.442,-0.24497866312686414,47.0,257.8125,3.125,6.442,-1.3258176636680326,65.0,250.78125,6.25,6.298,-2.62244653934327,,,,,
83,282.03125,9.375,1.6654166668016703,1.968,-0.243,7.228,78,289.0625,7.8125,7.202,-0.21866894587394195,125,286.71875,14.84375,7.202,0.8621700546672264,132.0,279.6875,16.40625,7.411,1.892546881191539,57.0,276.5625,5.46875,6.72,-2.5213431676069717,48.0,284.375,3.125,6.675,-1.2120256565243244,103.0,274.21875,11.71875,8.156,2.8501358591119264
84,49.21875,10.15625,1.6513664179319574,3.094,-0.257,7.396,33,50.78125,3.125,7.202,-1.3521273809209546,51,43.75,5.46875,7.202,-2.432966381462123,98.0,42.1875,11.71875,7.202,2.922923707715851,127.0,53.90625,15.625,7.202,0.8621700546672264,134.0,46.875,17.1875,7.411,1.892546881191539,74.0,57.03125,7.8125,8.156,-0.2914567944778671
85,103.125,10.15625,1.6463338167630925,2.883,-0.294,6.862,99,96.09375,11.71875,7.202,2.922923707715851,37,105.46875,3.125,7.411,-1.2490457723982544,53.0,98.4375,5.46875,6.629,-2.356194490192345,123.0,107.8125,14.84375,6.629,0.7853981633974483,130.0,101.5625,16.40625,6.442,1.8157749899217608,,,,,
86,118.75,10.15625,1.6177271024923838,-0.534,-0.521,7.24,60,125.0,6.25,7.37,-0.5585993153435624,38,117.96875,3.125,7.074,-1.6814535479687922,135.0,119.53125,17.1875,7.074,1.460139105621001,111.0,125.0,13.28125,6.987,0.4636476090008061,69.0,111.71875,7.03125,7.694,-2.723368324010564,,,,,
