id,x,y,psi,avg_angle,phi6,avg_dist,nbr1_id,nbr1_x,nbr1_y,nbr1_dist,nbr1_angle,nbr2_id,nbr2_x,nbr2_y,nbr2_dist,nbr2_angle,nbr3_id,nbr3_x,nbr3_y,nbr3_dist,nbr3_angle,nbr4_id,nbr4_x,nbr4_y,nbr4_dist,nbr4_angle,nbr5_id,nbr5_x,nbr5_y,nbr5_dist,nbr5_angle,nbr6_id,nbr6_x,nbr6_y,nbr6_dist,nbr6_angle
255,148.4375,35.9375,1.685679678088283,-1.842,-0.306,7.237,209,150.0,28.90625,7.202,-1.3521273809209546,226,142.96875,31.25,7.202,-2.432966381462123,269.0,141.40625,37.5,7.202,2.922923707715851,284.0,153.90625,40.625,7.202,0.7086262721276703,302.0,146.875,42.96875,7.202,1.7894652726688385,240.0,155.46875,33.59375,7.411,-0.3217505543966422
256,168.75,35.9375,1.5787870346651112,-2.506,-0.5,7.652,277,161.71875,38.28125,7.411,2.819842099193151,303,166.40625,42.96875,7.411,1.892546881191539,227.0,162.5,31.25,7.812,-2.498091544796509,201.0,168.75,28.125,7.812,-1.5707963267948966,228.0,175.0,31.25,7.812,-0.6435011087932844,,,,,
257,233.59375,35.9375,1.6648744239879358,-2.647,-0.257,7.395,231,228.125,31.25,7.202,-2.432966381462123,271,226.5625,37.5,7.202,2.922923707715851,210.0,235.9375,28.90625,7.411,-1.2490457723982544,241.0,240.625,33.59375,7.411,-0.3217505543966422,310.0,231.25,42.96875,7.411,1.892546881191539,294.0,239.0625,41.40625,7.733,0.7853981633974483
258,279.6875,35.9375,1.650309730858756,0.932,-0.515,7.284,311,281.25,42.96875,7.202,1.3521273809209546,234,285.9375,32.03125,7.37,-0.5585993153435624,212.0,279.6875,28.90625,7.031,-1.5707963267948966,279.0,286.71875,39.0625,7.694,0.4182243295792291,273.0,271.875,37.5,7.967,2.9441970937399127,298.0,278.125,42.1875,6.442,1.8157749899217608
259,0.0,36.71875,1.6389001428600187,-0.095,-0.328,7.086,232,5.46875,32.03125,7.202,-0.7086262721276703,213,0.0,29.6875,7.031,-1.5707963267948966,314.0,0.0,44.53125,7.812,1.5707963267948966,280.0,5.46875,39.84375,6.298,0.5191461142465229,,,,,,,,,,
260,102.34375,36.71875,1.659068718220703,-2.569,-0.004,7.368,218,105.46875,30.46875,6.987,-1.1071487177940904,300,105.46875,42.96875,6.987,1.1071487177940904,297.0,98.4375,42.1875,6.72,2.191045812777718,217.0,97.65625,30.46875,7.812,-2.214297435588181,253.0,110.15625,35.9375,7.851,-0.09966865249116202,252.0,94.53125,35.9375,7.851,-3.0419240010986313
261,178.125,36.71875,1.6623861007351386,-0.048,-0.001,7.076,304,174.21875,42.96875,7.37,2.129395642138459,262,185.15625,36.71875,7.031,0.0,305.0,181.25,42.96875,6.987,1.1071487177940904,216.0,181.25,29.6875,7.694,-1.1525719972156676,228.0,175.0,31.25,6.298,-2.0899424410414196,,,,,
262,185.15625,36.71875,1.6843275558785418,2.656,0.024,7.305,219,189.0625,30.46875,7.37,-1.0121970114513341,305,181.25,42.96875,7.37,2.129395642138459,263.0,192.1875,36.71875,7.031,0.0,261.0,178.125,36.71875,7.031,3.141592653589793,306.0,188.28125,42.96875,6.987,1.1071487177940904,216.0,181.25,29.6875,8.043,-2.0778948311872334
263,192.1875,36.71875,1.7142335650064655,-0.512,0.015,7.193,220,196.09375,30.46875,7.37,-1.0121970114513341,306,188.28125,42.96875,7.37,2.129395642138459,307.0,196.09375,42.96875,7.37,1.0121970114513341,262.0,185.15625,36.71875,7.031,3.141592653589793,264.0,199.21875,36.71875,7.031,0.0,219.0,189.0625,30.46875,6.987,-2.0344439357957027
264,199.21875,36.71875,1.669278057702887,0.563,0.027,7.158,308,203.125,42.96875,7.37,1.0121970114513341,263,192.1875,36.71875,7.031,3.141592653589793,307.0,196.09375,42.96875,6.987,2.0344439357957027,220.0,196.09375,30.46875,6.987,-2.0344439357957027,229.0,203.125,31.25,6.72,-0.9505468408120752,270.0,207.03125,37.5,7.851,0.09966865249116202
265,214.0625,36.71875,1.6832679830599857,1.53,-0.05,7.2,309,210.15625,42.96875,7.37,2.129395642138459,270,207.03125,37.5,7.074,3.0309354324158977,313.0,217.1875,43.75,7.694,1.1525719972156676,230.0,210.15625,31.25,6.72,-2.191045812777718,236.0,221.09375,32.8125,8.043,-0.507098504392337,282.0,219.53125,39.84375,6.298,0.5191461142465229
266,259.375,36.71875,1.6256320035793566,0.668,-0.506,7.457,285,253.125,40.625,7.37,2.5829933382462307,286,265.625,40.625,7.37,0.5585993153435624,319.0,259.375,44.53125,7.812,1.5707963267948966,211.0,260.15625,28.90625,7.851,-1.4711276743037347,237.0,266.40625,32.8125,8.043,-0.507098504392337,242.0,253.90625,33.59375,6.298,-2.62244653934327
267,35.15625,37.5,1.6776889630388974,2.171,0.458,7.14,288,41.40625,41.40625,7.37,0.5585993153435624,243,28.90625,34.375,6.987,-2.677945044588987,238.0,40.625,33.59375,6.72,-0.6202494859828215,323.0,35.15625,45.3125,7.812,1.5707963267948966,214.0,34.375,29.6875,7.851,-1.6704649792860586,287.0,30.46875,41.40625,6.101,2.44685437739309
268,46.875,37.5,1.6749115325309742,-2.577,0.429,7.054,238,40.625,33.59375,7.37,-2.5829933382462307,315,46.875,44.53125,7.031,1.5707963267948966,288.0,41.40625,41.40625,6.72,2.5213431676069717,215.0,47.65625,29.6875,7.851,-1.4711276743037347,244.0,52.34375,34.375,6.298,-0.5191461142465229,,,,,
